borough,dbn,neighborhood,borough_code,district,school_name,year,total_enrollment,female_rate,male_rate,asian_rate,black_rate,hispanic_rate,other_rate,white_rate,disabilities_rate,ell_rate,supported_rate,total_schooldays,presence_rate,absence_rate,release_rate,mean_score_math,mean_score_ela,diversity_index
Bronx,12X212,Morrisania,X,12,P.S. 212,2017,437,49.7,50.3,0.5,34.6,63.4,0.9000000000000001,0.7,15.1,21.1,98.2,178.0,87.97,11.32,0.47,184.5,187.6,47.817299999999996
Bronx,12X214,Crotona Park East,X,12,P.S. 214,2017,1078,49.2,50.8,2.6,25.0,69.5,1.9,1.0,19.2,12.0,89.4,178.0,89.33,10.49,0.0,185.6,192.15,45.33380000000001
Bronx,12X217,Hunts Point,X,12,School of Performing Arts,2017,300,57.70000000000001,42.3,2.0,31.3,63.3,2.3,1.0,32.7,18.3,97.0,178.0,90.14,9.86,0.0,177.7,189.7,50.0313
Bronx,12X242,West Farms-Bronx River,X,12,Mott Hall V,2017,682,49.1,50.9,2.8,16.6,77.6,1.9,1.2,27.6,12.6,87.0,179.0,84.44,10.07,5.33,175.74999999999997,197.3,36.89790000000003
Bronx,12X267,Longwood,X,12,Bronx Latin,2017,579,47.3,52.7,1.4,19.0,77.7,0.7,1.2,25.7,14.499999999999998,94.8,179.0,84.31,10.34,5.34,183.25,199.25000000000003,35.978199999999994
Bronx,12X271,Crotona Park East,X,12,East Bronx Academy for the Future,2017,671,51.4,48.6,1.8000000000000005,25.8,70.0,1.5,0.9000000000000001,29.4,15.1,92.7,179.0,79.2,14.86,5.65,178.8,196.0,44.28060000000001
Bronx,12X273,East Tremont,X,12,Frederick Douglass Academy V. Middle School,2017,224,52.7,47.3,1.8000000000000005,37.1,58.9,1.3,0.9000000000000001,25.4,11.2,89.3,178.0,88.79,10.76,0.0,170.65,196.45,51.48640000000001
Bronx,12X286,Crotona Park East,X,12,Fannie Lou Hamer Middle School,2017,276,50.7,49.3,0.4,23.6,73.6,0.0,2.5,23.9,19.2,88.4,178.0,92.47,7.17,0.0,166.7,193.05,40.19670000000001
Bronx,12X316,East Tremont,X,12,Kappa III,2017,385,42.9,57.10000000000001,1.8000000000000005,27.0,69.1,0.8,1.3,26.8,8.8,92.2,178.0,93.49,6.51,0.0,185.85,206.9,44.906200000000005
Bronx,12X318,East Tremont,X,12,"I.S. X318 Math, Science & Technology Through Arts",2017,256,44.5,55.50000000000001,2.0,26.200000000000006,70.7,0.4,0.8,27.0,17.6,98.4,178.0,90.62,9.38,0.0,174.25,196.55,43.102699999999984
Bronx,12X341,East Tremont,X,12,Accion Academy,2017,151,47.7,52.3,0.7,24.5,72.8,0.0,2.0,28.5,15.2,92.1,178.0,88.08,11.26,0.0,178.54999999999995,206.6,40.95419999999999
Bronx,12X383,Crotona Park East,X,12,Emolior Academy,2017,259,45.6,54.40000000000001,3.5000000000000004,24.7,62.9,5.8,3.1,27.399999999999995,19.7,92.3,178.0,88.55,11.45,0.0,180.5,198.85,53.78000000000001
Brooklyn,13K008,Brooklyn Heights,K,13,P.S. 008 Robert Fulton,2017,916,46.7,53.29999999999999,6.3,15.2,12.0,7.5,59.0,12.6,2.9,19.1,177.0,95.61,4.39,0.0,243.4,250.90000000000003,60.4802
Brooklyn,13K113,Fort Greene,K,13,M.S. 113 Ronald Edmonds Learning Center,2017,305,43.3,56.7,4.3,68.2,23.0,2.0,2.6,29.8,5.9,92.5,178.0,91.53,8.14,0.0,174.75,194.8,47.90509999999999
Brooklyn,13K265,Fort Greene,K,13,Dr. Susan S. McKinney Secondary School of the Arts,2017,370,58.6,41.4,2.2,69.2,25.7,1.9,1.1,25.1,4.6,92.2,179.0,77.03,17.09,5.88,168.05,192.85,45.4121
Brooklyn,13K266,Bedford-Stuyvesant,K,13,M.S. K266 - Park Place Community Middle School,2017,160,44.4,55.60000000000001,2.5,76.2,15.6,1.3,4.4,36.9,5.6,86.9,178.0,91.77,7.59,0.0,179.45000000000005,202.6,39.22899999999999
Brooklyn,13K301,Bedford-Stuyvesant,K,13,Satellite East Middle School,2017,99,48.5,51.5,7.1,69.7,16.2,2.0,5.1,33.3,10.1,94.9,178.0,87.76,11.22,0.0,178.35,191.25,47.99049999999999
Brooklyn,13K313,DUMBO-Downtown Brooklyn,K,13,Dock Street School for STEAM Studies,2017,199,53.29999999999999,46.7,6.5,67.8,19.6,0.5,5.5,25.1,1.5,72.9,178.0,93.88,6.12,0.0,211.9,212.1,49.4625
Brooklyn,13K351,Clinton Hill,K,13,The Urban Assembly Unison School,2017,149,50.3,49.7,7.400000000000001,79.2,11.4,0.0,2.0,32.9,8.1,89.9,178.0,90.07,9.27,0.0,171.35,186.85,35.386399999999995
Brooklyn,13K492,Fort Greene,K,13,Academy of Arts and Letters,2017,519,54.7,45.3,6.9,31.8,16.4,7.7,37.2,21.4,0.6,30.6,177.0,96.3,3.5,0.0,223.3,239.75,72.2906
Brooklyn,13K527,DUMBO-Downtown Brooklyn,K,13,Urban Assembly Institute of Math and Science for Y,2017,480,100.0,0.0,9.0,64.2,14.000000000000002,1.5,11.5,16.9,8.1,85.8,179.0,83.68,10.46,5.65,191.17222222222222,207.29444444444442,54.6686
Brooklyn,13K691,Fort Greene,K,13,Fort Greene Preparatory Academy,2017,201,44.3,55.7,5.5,62.2,28.9,1.5,2.0,33.3,7.5,90.5,178.0,88.89,11.11,0.0,170.00000000000003,194.55,52.59450000000001
Brooklyn,14K050,Williamsburg,K,14,J.H.S. 050 John D. Wells,2017,289,41.2,58.8,0.3,21.1,75.1,0.7,2.8,36.0,17.6,90.0,178.0,93.03,6.97,0.0,188.2,193.7,39.06360000000002
Brooklyn,14K071,Williamsburg,K,14,Juan Morel Campos Secondary School,2017,534,46.6,53.40000000000001,0.7,17.8,75.7,0.6,5.2,33.3,27.200000000000006,88.2,179.0,84.04,10.77,5.19,175.45000000000005,187.3,39.24779999999999
Brooklyn,14K084,Williamsburg,K,14,P.S. 084 Jose De Diego,2017,793,48.4,51.6,3.7000000000000006,3.8,62.0,5.0,25.5,16.5,15.9,48.5,178.0,92.81,7.06,0.0,202.4,207.5,54.52619999999999
Brooklyn,14K126,Greenpoint,K,14,John Ericsson Middle School 126,2017,378,39.9,60.1,1.1,19.6,68.8,0.5,10.1,25.7,9.0,85.2,178.0,93.09,6.91,0.0,182.95,208.90000000000003,47.789300000000004
Brooklyn,14K157,Bedford-Stuyvesant,K,14,P.S./I.S. 157 The Benjamin Franklin Health & Scien,2017,479,46.6,53.40000000000001,0.4,18.2,78.7,0.8,1.9,28.000000000000004,17.1,87.3,178.0,90.1,9.69,0.0,174.79999999999995,189.25,34.7066
Brooklyn,14K318,Williamsburg,K,14,I.S. 318 Eugenio Maria De Hostos,2017,1249,50.6,49.4,8.2,16.8,61.1,1.0,13.0,17.8,7.6,66.8,178.0,94.44,5.48,0.0,201.2,217.6,57.47310000000001
Brooklyn,14K577,Williamsburg,K,14,Conselyea Preparatory School,2017,502,56.39999999999999,43.6,1.8000000000000005,4.6,56.39999999999999,0.2,37.1,18.9,3.0,54.0,178.0,95.81,4.19,0.0,212.45,233.6,54.181900000000006
Brooklyn,14K582,Bushwick,K,14,M.S. 582,2017,265,49.1,50.9,1.9,23.8,69.4,1.5,3.4000000000000004,33.6,13.2,83.8,178.0,92.11,7.52,0.0,174.84999999999997,210.45,45.99779999999999
Brooklyn,14K586,East Williamsburg,K,14,Lyons Community School,2017,496,45.8,54.2,1.0,37.1,59.3,0.0,2.6,24.2,13.5,91.9,178.0,80.98,16.56,2.25,159.8,178.7,50.9934
Brooklyn,14K614,Bushwick,K,14,Young Women's Leadership School of Brooklyn,2017,406,100.0,0.0,3.4000000000000004,48.5,39.9,3.0,5.2,18.2,7.9,80.0,178.0,86.03,9.23,4.49,190.05,216.4,60.081399999999995
Brooklyn,15K051,Park Slope,K,15,M.S. 51 William Alexander,2017,1136,56.00000000000001,43.9,16.4,7.6,20.4,4.7,51.0,17.7,2.2,29.3,178.0,96.91,3.01,0.0,261.25,269.8,66.3403
Brooklyn,15K088,Sunset Park,K,15,J.H.S. 088 Peter Rouget,2017,1350,44.7,55.3,19.6,11.0,56.49999999999999,0.9000000000000001,11.9,24.5,12.7,81.3,178.0,94.34,5.58,0.0,210.75,220.45,61.6017
Brooklyn,15K136,Sunset Park,K,15,I.S. 136 Charles O. Dewey,2017,485,50.1,49.9,7.6,2.7,81.2,0.4,8.0,23.5,39.6,97.3,178.0,93.6,6.2,0.0,174.45000000000005,190.3,32.77349999999999
Brooklyn,15K442,Carroll Gardens,K,15,M.S. 442 Carroll Gardens School for Innovation,2017,239,36.0,64.0,5.4,20.9,39.3,0.8,33.5,39.3,3.8,49.4,178.0,93.72,5.86,0.0,211.3,220.35,68.66650000000001
Brooklyn,15K443,Sunset Park,K,15,New Voices School of Academic & Creative Arts,2017,567,72.1,27.9,4.9,7.400000000000001,32.8,2.8,52.0,21.2,1.4,31.0,178.0,95.55,4.45,0.0,242.0,262.45000000000005,61.33550000000001
Brooklyn,15K447,Boerum Hill,K,15,The Math & Science Exploratory School,2017,528,47.5,52.5,9.5,11.4,20.1,3.8,55.3,22.2,0.9000000000000001,20.8,177.0,96.76,3.24,0.0,269.75,273.05,63.0325
Brooklyn,15K448,Carroll Gardens-Red Hook,K,15,Brooklyn Collaborative Studies,2017,681,48.8,51.0,2.8,37.4,45.5,2.3,11.9,32.6,6.6000000000000005,69.8,178.0,82.71,12.33,4.81,220.79000000000002,228.90499999999997,63.7625
Brooklyn,15K464,Park Slope-Gowanus,K,15,Park Slope Collegiate,2017,654,43.3,56.7,4.4,35.0,39.4,3.1,18.0,22.6,6.7,67.3,179.0,84.26,10.03,5.56,210.35,210.5,68.6967
Brooklyn,15K497,DUMBO-Downtown Brooklyn,K,15,The Boerum Hill School for International Studies,2017,632,44.8,55.2,4.4,34.5,25.5,6.0,29.600000000000005,23.9,9.5,58.1,179.0,86.58,10.7,2.56,203.15,206.05,72.27980000000001
Brooklyn,15K821,Sunset Park,K,15,Sunset Park Prep,2017,504,46.2,53.79999999999999,17.9,0.8,77.2,0.0,4.2,23.4,16.5,96.2,178.0,95.04,4.56,0.2,207.3,210.45,37.01469999999999
Brooklyn,15K839,Windsor Terrace,K,15,M.S. 839,2017,326,41.7,58.3,13.5,15.3,24.2,5.5,41.4,28.5,5.2,44.2,178.0,95.06,4.94,0.0,217.6,225.65,72.5381
Brooklyn,16K035,Bedford-Stuyvesant,K,16,M.S. 035 Stephen Decatur,2017,245,54.29999999999999,45.7,1.6,85.3,11.0,0.4,1.6,32.2,2.9,87.3,178.0,90.16,9.43,0.0,178.2,202.65,25.976299999999995
Brooklyn,16K057,Bedford-Stuyvesant,K,16,J.H.S. 057 Whitelaw Reid,2017,199,52.3,47.7,3.0,63.3,30.7,0.5,2.5,36.2,9.0,94.5,178.0,88.56,11.44,0.0,191.1,203.15,50.3512
Brooklyn,16K267,Bedford-Stuyvesant,K,16,"M.S. 267 Math, Science & Technology",2017,267,47.9,52.1,0.7,71.9,19.9,6.0,1.5,36.3,5.2,89.9,178.0,86.43,13.18,0.0,207.3,219.6,43.95639999999999
Brooklyn,16K308,Bedford-Stuyvesant,K,16,P.S. 308 Clara Cardwell,2017,275,42.5,57.49999999999999,2.5,76.4,18.5,1.5,1.1,26.899999999999995,5.1,90.2,178.0,87.08,12.92,0.0,164.9,183.15,38.1108
Brooklyn,16K681,Bedford-Stuyvesant,K,16,Madiba Prep Middle School,2017,159,44.0,56.00000000000001,1.9,73.0,22.0,0.6,2.5,30.8,8.8,93.1,178.0,90.0,9.38,0.0,178.5,208.8,41.76780000000001
Brooklyn,17K002,Prospect Lefferts Gardens,K,17,Parkside Preparatory Academy,2017,493,51.1,48.9,3.9,78.1,13.4,2.2,2.4,17.0,9.9,90.9,178.0,94.27,5.52,0.0,189.05,207.85,36.95020000000001
Brooklyn,17K061,Prospect Lefferts Gardens,K,17,M.S. 061 Dr. Gladstone H. Atwell,2017,725,51.6,48.4,2.5,86.8,9.2,0.6,1.0,19.6,5.8,73.9,178.0,90.93,9.07,0.0,189.3,201.6,23.7351
Brooklyn,17K138,Crown Heights North,K,17,P.S. 138 Brooklyn,2017,565,48.5,51.5,1.6,79.5,13.1,1.1,4.8,18.1,8.3,93.8,178.0,90.81,9.01,0.0,211.9,217.45,34.81329999999999
Brooklyn,17K181,East Flatbush,K,17,P.S. 181 Brooklyn,2017,689,46.3,53.7,1.0,84.0,10.0,2.3,2.6,19.7,13.900000000000002,76.5,178.0,91.77,8.08,0.0,179.70000000000005,198.05,28.30950000000001
Brooklyn,17K189,Brownsville,K,17,P.S. 189 The Bilingual Center,2017,1054,51.3,48.7,3.5000000000000004,69.5,24.8,0.9000000000000001,1.2,14.099999999999998,19.4,93.0,178.0,92.75,7.16,0.0,230.5,229.3,45.40210000000001
Brooklyn,17K246,Flatbush,K,17,M.S. 246 Walt Whitman,2017,413,46.2,53.79999999999999,1.0,73.4,20.1,0.7,4.8,23.2,30.0,87.4,178.0,90.35,9.65,0.0,171.39999999999995,191.85,41.83899999999999
Brooklyn,17K340,Prospect Heights,K,17,I.S. 340,2017,224,47.3,52.7,0.9000000000000001,78.1,17.0,3.1,0.9000000000000001,21.4,0.4,81.3,178.0,93.21,6.79,0.0,195.35,209.85,36.00160000000001
Brooklyn,17K352,Crown Heights South,K,17,Ebbets Field Middle School,2017,167,43.7,56.3,9.0,61.1,25.7,0.0,4.2,29.9,22.2,98.2,178.0,91.12,8.28,0.0,175.45,185.15,55.076600000000006
Brooklyn,17K353,Prospect Heights,K,17,Elijah Stroud Middle School,2017,146,42.5,57.49999999999999,2.1,78.1,17.8,0.7,1.4,37.7,6.800000000000002,96.6,178.0,90.0,10.0,0.0,184.55,210.75,35.766900000000014
Brooklyn,17K354,Crown Heights North,K,17,The School of Integrated Learning,2017,254,52.0,48.0,2.8,81.1,15.0,1.2,0.0,25.2,7.5,94.1,178.0,91.41,8.2,0.0,206.05,220.55,31.885100000000012
Brooklyn,17K382,Flatbush,K,17,Academy for College Preparation and Career Explora,2017,422,41.9,58.1,1.4,76.3,13.5,6.9,1.9,15.6,14.499999999999998,79.6,179.0,82.72,11.36,5.93,179.70000000000005,193.35,39.428799999999995
Brooklyn,17K394,Crown Heights North,K,17,M.S. K394,2017,477,56.8,43.2,8.0,72.1,18.4,0.6,0.8,14.499999999999998,6.1,88.5,178.0,89.45,10.34,0.0,178.85,196.85,43.98030000000001
Brooklyn,17K484,Ocean Hill,K,17,Ronald Edmonds Learning Center II,2017,159,51.6,48.4,0.0,74.8,22.0,1.9,1.3,28.300000000000004,5.0,89.9,178.0,90.79,9.21,0.0,184.7,205.1,39.15660000000001
Brooklyn,17K543,Flatbush,K,17,"Science, Technology and Research Early College Hig",2017,541,48.6,51.2,4.4,80.0,11.8,2.4,1.3,13.900000000000002,0.9000000000000001,78.7,179.0,91.08,3.35,5.39,224.0,237.35,34.33949999999998
Brooklyn,17K590,Crown Heights South,K,17,Medgar Evers College Preparatory School,2017,1257,56.2,43.8,2.3,88.0,4.8,4.1,0.9000000000000001,6.7,0.2,71.3,178.0,87.85,6.68,5.31,259.1,267.29999999999995,22.1005
Brooklyn,17K722,East Flatbush,K,17,New Heights Middle School,2017,234,48.3,51.7,0.4,83.8,10.7,1.3,3.8,30.8,6.0,89.3,178.0,91.95,7.63,0.0,177.2,195.2,28.467799999999997
Brooklyn,18K066,Canarsie,K,18,P.S. 66,2017,822,51.7,48.3,0.7,87.2,7.9,1.6,2.6,11.8,2.9,72.7,178.0,93.89,5.99,0.0,211.15,212.15,23.2394
Brooklyn,18K068,Canarsie,K,18,I.S. 068 Isaac Bildersee,2017,339,46.9,53.1,2.7,83.2,7.1,0.9000000000000001,6.2,28.6,21.5,84.1,178.0,91.71,8.29,0.0,182.5,188.75,29.808099999999992
Brooklyn,18K211,Canarsie,K,18,I.S. 211 John Wilson,2017,522,47.9,52.1,1.3,86.8,8.6,1.3,1.9,25.9,6.1,84.1,178.0,92.56,7.24,0.0,184.2,203.25,23.848100000000017
Brooklyn,18K235,East Flatbush,K,18,P.S. 235 Janice Marie Knight School,2017,1254,54.40000000000001,45.6,1.3,92.8,2.4,2.0,1.5,8.9,1.4,72.3,178.0,94.98,4.94,0.0,235.15,243.35,13.744600000000018
Brooklyn,18K285,East Flatbush,K,18,I.S. 285 Meyer Levin,2017,666,54.2,45.8,0.6,93.8,3.5000000000000004,1.1,1.1,19.5,3.9,79.1,178.0,89.29,10.56,0.0,184.05,209.0,11.865300000000001
Brooklyn,18K366,Canarsie,K,18,The Science And Medicine Middle School,2017,399,48.9,51.1,0.8,89.0,7.5,0.8,2.0,20.6,2.0,82.7,178.0,91.71,8.29,0.0,185.8,209.1,20.174700000000012
Brooklyn,18K581,East Flatbush,K,18,East Flatbush Community Research School,2017,131,48.9,51.1,0.0,87.8,7.6,0.8,3.8,27.500000000000004,11.5,93.1,178.0,94.57,4.65,0.0,177.15,197.75,22.183200000000003
Brooklyn,18K588,East Flatbush,K,18,Middle School for Art and Philosophy,2017,177,51.4,48.6,0.6,87.0,8.5,1.7000000000000002,2.3,32.8,7.3,93.8,178.0,91.76,8.24,0.0,171.95000000000005,196.3,23.50209999999999
Brooklyn,18K763,East Flatbush,K,18,Brooklyn Science and Engineering Academy,2017,257,37.7,62.3,0.4,93.0,3.9,1.2,1.6,17.1,3.1,78.2,178.0,94.59,5.41,0.0,191.55,217.95,13.31629999999998
Brooklyn,19K089,East New York,K,19,P.S. 089 Cypress Hills,2017,457,50.1,49.9,0.9000000000000001,3.1,94.5,1.5,0.0,25.6,44.9,92.8,178.0,94.19,5.81,0.0,178.9,193.0,10.570800000000002
Brooklyn,19K171,Cypress Hills,K,19,I.S. 171 Abraham Lincoln,2017,444,50.2,49.8,7.200000000000001,8.3,81.1,2.0,1.4,18.9,26.8,98.4,178.0,93.05,6.73,0.0,181.6,199.85,32.96100000000002
Brooklyn,19K218,East New York,K,19,J.H.S. 218 James P. Sinnott,2017,409,48.9,51.1,17.1,35.7,42.5,2.4,2.2,24.9,25.4,94.4,178.0,87.2,12.56,0.0,178.35,188.90000000000003,66.1625
Brooklyn,19K292,East New York,K,19,J.H.S. 292 Margaret S. Douglas,2017,567,47.6,52.40000000000001,16.8,48.5,30.0,1.8000000000000005,3.0,25.0,14.6,94.2,178.0,88.93,10.9,0.0,193.75000000000003,209.7,64.5327
Brooklyn,19K364,Starrett City,K,19,I.S. 364 Gateway,2017,350,45.1,54.89999999999999,1.4,64.3,31.1,0.6,2.6,28.000000000000004,1.4,83.4,178.0,91.14,8.57,0.0,177.04999999999995,199.35,48.892199999999995
Brooklyn,19K404,East New York,K,19,Academy for Young Writers,2017,546,60.6,39.4,0.7,70.1,26.6,1.5,1.1,20.3,2.6,84.2,178.0,83.7,11.67,4.44,171.2,204.2,43.744800000000005
Brooklyn,19K409,East New York,K,19,East New York Family Academy,2017,496,49.6,50.4,3.2,62.9,31.3,1.8000000000000005,0.8,24.2,3.8,87.3,179.0,86.56,8.76,4.48,202.05,213.3,50.49779999999999
Brooklyn,19K422,East New York,K,19,Spring Creek Community School,2017,478,45.4,54.6,1.3,73.8,21.3,2.3,1.3,25.9,2.9,83.9,179.0,85.71,9.74,4.33,178.75,192.95,40.912000000000006
Brooklyn,19K452,Starrett City,K,19,Frederick Douglass Academy VIII Middle School,2017,336,54.2,45.8,5.7,71.1,20.5,0.6,2.1,17.9,2.1,88.4,178.0,93.11,6.59,0.0,199.4,219.45,44.8728
Brooklyn,19K654,East New York,K,19,Van Siclen Community Middle School,2017,297,44.8,55.2,1.7000000000000002,70.7,22.2,1.3,4.0,34.7,11.8,96.0,178.0,88.55,11.11,0.0,163.8,178.85,44.88089999999999
Brooklyn,19K661,East New York,K,19,Vista Academy,2017,431,53.40000000000001,46.6,5.1,23.9,65.4,3.5000000000000004,2.1,19.7,9.5,97.9,178.0,92.66,7.34,0.0,201.5,211.75,51.089600000000004
Brooklyn,19K662,East New York,K,19,Liberty Avenue Middle School,2017,466,43.6,56.39999999999999,4.7,19.7,71.2,2.6,1.7000000000000002,21.5,17.6,96.8,178.0,90.41,9.38,0.0,179.25,192.55,45.107299999999995
Brooklyn,19K663,East New York,K,19,School of the Future Brooklyn,2017,201,48.3,51.7,1.5,65.7,30.3,1.0,1.5,27.9,10.4,94.0,176.0,90.0,10.0,0.0,170.4,184.1,47.599199999999996
Brooklyn,19K678,East New York,K,19,East New York Middle School of Excellence,2017,253,51.0,49.0,2.8,57.70000000000001,37.5,0.0,2.0,27.7,10.7,90.5,178.0,91.02,8.98,0.0,170.1,187.95,52.52619999999999
Brooklyn,19K760,Cypress Hills,K,19,Highland Park Community School,2017,319,46.4,53.6,2.8,16.9,76.2,3.1,0.9000000000000001,18.8,12.5,93.7,178.0,90.62,9.06,0.0,181.7,200.45,38.8969
Brooklyn,20K030,Bay Ridge,K,20,P.S./I.S. 30 Mary White Ovington,2017,911,46.3,53.7,23.5,1.5,30.2,1.0,43.8,20.3,22.9,80.6,178.0,95.72,4.17,0.0,224.7,225.85,66.14020000000001
Brooklyn,20K062,Kensington-Ocean Parkway,K,20,J.H.S. 062 Ditmas,2017,1204,48.4,51.6,32.6,19.8,33.1,0.8,13.6,18.0,21.5,88.8,178.0,94.82,5.1,0.0,203.3,215.95,72.6399
Brooklyn,20K104,Bay Ridge,K,20,P.S./I.S. 104 The Fort Hamilton School,2017,1265,45.7,54.29999999999999,20.0,4.3,26.6,2.8,46.2,15.0,11.4,64.4,178.0,95.07,4.93,0.0,233.7,233.7,67.3167
Brooklyn,20K163,Bath Beach,K,20,P.S. 163 Bath Beach,2017,633,48.8,51.2,31.3,1.3,34.8,0.3,32.4,19.3,22.7,81.2,178.0,94.63,5.37,0.0,231.4,222.50000000000003,67.5773
Brooklyn,20K180,Borough Park,K,20,The SEEALL Academy,2017,1136,46.5,53.5,45.6,0.8,27.3,1.3,25.0,15.8,30.4,88.4,178.0,95.83,3.55,0.53,235.9,226.2,65.4802
Brooklyn,20K187,Dyker Heights,K,20,The Christa McAuliffe School\I.S. 187,2017,873,52.3,47.7,67.5,1.3,6.800000000000002,0.6,23.9,11.3,3.3000000000000003,66.1,178.0,98.16,1.72,0.0,292.2,284.75,48.2425
Brooklyn,20K192,Borough Park,K,20,P.S. 192 - The Magnet School for Math and Science,2017,677,52.40000000000001,47.6,21.7,1.8000000000000005,47.1,0.7,28.7,21.9,31.8,85.8,178.0,93.2,6.66,0.0,211.0,212.1,64.8328
Brooklyn,20K201,Dyker Heights,K,20,J.H.S. 201 The Dyker Heights,2017,1584,45.5,54.50000000000001,51.8,0.6,15.4,0.6,31.6,13.6,9.0,75.5,178.0,97.1,2.84,0.0,246.95,244.75,60.803200000000004
Brooklyn,20K220,Sunset Park,K,20,J.H.S. 220 John J. Pershing,2017,1520,46.9,53.1,52.5,1.3,41.9,0.1,4.2,15.1,33.8,87.0,178.0,94.55,5.38,0.0,224.95,210.75,54.688
Brooklyn,20K223,Borough Park,K,20,J.H.S. 223 The Montauk,2017,950,46.5,53.5,62.1,1.8000000000000005,26.1,0.5,9.5,15.3,33.6,97.7,178.0,96.08,3.92,0.0,226.65,212.8,53.6864
Brooklyn,20K227,Bensonhurst,K,20,J.H.S. 227 Edward B. Shallow,2017,1506,45.6,54.40000000000001,59.8,0.5,26.5,0.5,12.7,13.900000000000002,27.7,92.8,178.0,96.12,3.81,0.0,217.2,208.15,55.5992
Brooklyn,20K229,Dyker Heights,K,20,P.S. 229 Dyker,2017,1249,49.3,50.7,59.5,1.4,12.0,1.1,25.9,14.9,11.9,60.7,178.0,96.32,3.6,0.0,252.4,240.7,56.4177
Brooklyn,20K259,Dyker Heights,K,20,J.H.S. 259 William Mckinley,2017,1852,46.4,53.6,44.4,1.2,20.1,0.6,33.6,12.0,13.0,80.8,178.0,96.1,3.85,0.0,243.7,238.05,64.9387
Brooklyn,20K609,Borough Park,K,20,Urban Assembly School for Criminal Justice,2017,556,100.0,0.0,47.7,16.4,18.3,1.8000000000000005,15.8,14.9,14.9,94.6,178.0,87.34,7.96,4.34,209.0,222.6,68.6798
Brooklyn,20K686,Bensonhurst,K,20,Brooklyn School of Inquiry,2017,566,49.8,50.2,20.0,4.9,4.9,2.8,67.3,7.200000000000001,8.7,22.6,178.0,95.55,4.45,0.0,274.8,266.15,50.148500000000006
Brooklyn,21K095,Gravesend,K,21,P.S. 095 The Gravesend,2017,943,49.3,50.7,35.1,8.2,35.3,0.7,20.7,17.6,12.9,75.4,178.0,94.8,5.09,0.0,234.7,223.7,70.2568
Brooklyn,21K096,Bensonhurst,K,21,I.S. 096 Seth Low,2017,779,49.6,50.4,33.4,9.5,26.200000000000006,1.3,29.7,22.3,31.3,80.4,178.0,94.01,5.99,0.0,209.45,204.1,72.2397
Brooklyn,21K099,Midwood,K,21,P.S. 099 Isaac Asimov,2017,876,50.2,49.8,42.2,7.5,17.8,0.8,31.6,14.000000000000002,27.7,75.5,178.0,91.22,8.78,0.0,213.3,211.6,68.4687
Brooklyn,21K121,Borough Park,K,21,P.S. 121 Nelson A. Rockefeller,2017,336,46.1,53.90000000000001,20.2,2.4,42.3,2.1,33.0,27.7,19.0,65.2,178.0,94.4,5.6,0.0,221.50000000000003,218.7,67.035
Brooklyn,21K209,Brighton Beach,K,21,P.S. 209 Margaret Mead,2017,733,47.3,52.7,31.5,3.4000000000000004,24.1,1.0,40.0,26.6,19.2,79.9,178.0,93.81,6.19,0.0,226.4,228.5,68.1438
Brooklyn,21K225,Brighton Beach,K,21,P.S. K225 - The Eileen E. Zaglin,2017,1011,43.5,56.49999999999999,19.6,2.0,33.4,1.0,44.0,20.1,40.9,78.2,178.0,92.17,7.73,0.0,203.5,206.25,65.59280000000001
Brooklyn,21K226,Borough Park,K,21,P.S. 226 Alfred De B. Mason,2017,1030,47.6,52.40000000000001,30.5,1.7000000000000002,29.5,1.0,37.4,16.5,26.1,86.5,178.0,94.64,5.26,0.0,225.3,222.4,67.96849999999999
Brooklyn,21K228,Bensonhurst,K,21,I.S. 228 David A. Boody,2017,1311,48.6,51.4,28.800000000000004,5.3,26.5,1.1,38.4,15.8,10.5,80.9,178.0,94.84,5.09,0.0,222.6,224.45,69.6445
Brooklyn,21K238,Homecrest,K,21,P.S. 238 Anne Sullivan,2017,611,47.8,52.2,20.9,4.1,49.6,1.1,24.2,21.1,32.9,84.6,178.0,92.18,7.49,0.0,191.25,204.45,64.9937
Brooklyn,21K239,Coney Island,K,21,Mark Twain I.S. 239 for the Gifted & Talented,2017,1322,51.2,48.8,27.800000000000004,6.9,5.7,8.2,51.4,11.9,1.1,38.4,178.0,95.75,4.09,0.0,271.35,274.95,64.37859999999999
Brooklyn,21K281,Bensonhurst,K,21,I.S. 281 Joseph B Cavallaro,2017,1334,45.1,54.89999999999999,41.0,6.4,24.2,0.4,28.000000000000004,17.8,17.5,87.4,178.0,94.09,5.84,0.0,219.7,213.3,69.08239999999999
Brooklyn,21K288,Coney Island,K,21,P.S. 288 The Shirley Tanyhill,2017,663,48.3,51.7,1.7000000000000002,59.9,32.1,0.5,5.9,30.8,6.0,93.5,178.0,87.35,12.5,0.0,178.1,185.95,53.4363
Brooklyn,21K303,West Brighton,K,21,I.S. 303 Herbert S. Eisenberg,2017,538,50.2,49.8,21.6,10.2,38.5,0.7,29.0,16.0,14.099999999999998,78.6,178.0,92.27,7.55,0.0,203.9,215.8,71.0566
Brooklyn,21K468,Gravesend,K,21,Kingsborough Early College School,2017,657,47.2,52.7,7.5,24.0,29.2,2.1,37.1,18.7,1.5,72.3,179.0,87.46,7.65,4.74,194.7,220.65000000000003,71.3429
