BN,School_Year,Curr_1,Pedagogy_1,Assessment_1,PosLearningEnv_2,HighExpect_2,LeveragingResources_3,GoalsActionPlans_3,TeacSuppSupervision_3,TeachTeamsLeaderDevelop_3,MonitoringRevisingSystems_3,Ave_1_InstructionalCore,Ave_2_SchoolCulture,Ave_3_SysForImprovement
Q214,2018,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.33,1.0,1.6
Q165,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q163,2018,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6
Q744,2018,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
Q600,2018,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.33,1.5,2.2
Q520,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
Q455,2018,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.33,1.5,2.0
Q290,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.6
K559,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K588,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K344,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K366,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.33,2.0,2.2
K279,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K276,2018,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
K235,2018,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.33,2.0,2.6
K233,2018,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.67,2.5,2.2
K219,2018,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.67,2.0,2.6
K208,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K135,2018,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.2
K068,2018,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.6
K066,2018,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.5,1.6
K745,2018,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
K567,2018,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.4
K705,2018,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K546,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.5,2.4
K532,2018,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.67,2.0,1.8
K382,2018,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.33,2.0,1.8
K375,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K340,2018,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.4
K221,2018,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.2
K091,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
K455,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
K335,2018,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.5,2.4
Q223,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.6
K262,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K547,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K635,2018,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K013,2018,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.33,1.0,1.6
K089,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.5,1.2
K337,2018,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.67,2.0,2.0
K329,2018,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.33,1.0,1.6
K303,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K128,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.33,2.0,2.4
K503,2018,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.4
K445,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K227,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K223,2018,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.5,2.4
K205,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K200,2018,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.33,2.0,2.0
K062,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
K677,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K660,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
K583,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
K502,2018,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.67,1.5,2.0
K422,2018,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,1.0,1.2
K409,2018,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.4
K404,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
K364,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K306,2018,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.5,2.0
K292,2018,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.5,2.2
K290,2018,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.33,1.5,1.6
K224,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
K214,2018,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.67,2.0,2.4
K202,2018,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.33,2.0,1.8
K525,2018,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.33,1.0,1.4
Q282,2018,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.33,1.0,1.8
R057,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.67,1.0,1.6
Q314,2018,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
K349,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K291,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K274,2018,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.67,1.5,1.6
K162,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.4
K123,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
K106,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K075,2018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.8
R861,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
R470,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
R460,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
R455,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
K384,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.6
R450,2018,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
R440,2018,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.33,1.0,1.2
R074,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
R072,2018,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.5,2.4
R068,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.4
R064,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
R062,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R060,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.6
R058,2018,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.33,2.0,2.4
R046,2018,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0
R039,2018,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.67,1.0,1.8
R038,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
R445,2018,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.67,2.0,2.6
K549,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.5,2.4
K552,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
K556,2018,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
K081,2018,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.5,2.4
X754,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,1.0,1.0
X723,2018,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.5,1.6
X469,2018,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.67,1.5,1.6
X352,2018,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.33,1.0,1.4
X188,2018,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.33,1.5,1.8
X168,2018,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
X017,2018,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.33,1.0,1.2
X012,2018,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.5,1.6
R037,2018,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.33,1.0,1.4
Q752,2018,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
Q256,2018,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
Q075,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
M226,2018,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.0,1.6
M138,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.67,1.0,1.4
M079,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.6
M035,2018,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.5,1.6
K753,2018,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
K369,2018,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.33,1.5,2.2
K231,2018,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
K141,2018,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.67,1.5,1.4
K140,2018,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.33,1.0,1.8
K077,2018,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
K004,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.4
K564,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.67,2.0,2.2
R036,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
R026,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.4
R021,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
R020,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.33,2.0,2.2
Q036,2018,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.8
Q034,2018,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.33,1.0,1.4
Q033,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.5,2.2
Q687,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
Q686,2018,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
Q680,2018,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.5,1.8
Q358,2018,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.67,1.0,1.8
Q354,2018,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.5,1.8
Q349,2018,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,1.5,1.2
Q338,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
Q310,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q190,2018,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.5,2.2
Q182,2018,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.5,1.6
Q175,2018,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.67,1.5,1.6
Q174,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,1.8
Q080,2018,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.33,1.5,1.8
Q055,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
Q054,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.6
Q050,2018,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.67,1.0,1.6
Q475,2018,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,1.0,1.2
Q400,2018,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.67,1.0,1.2
Q351,2018,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.5,2.0
Q334,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
Q333,2018,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.67,2.0,2.4
Q324,2018,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.33,1.5,1.8
Q052,2018,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.8
Q309,2018,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.33,1.5,1.8
Q116,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q134,2018,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0
R019,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
R011,2018,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.33,1.0,1.8
Q580,2018,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.5,2.6
Q575,2018,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.67,1.5,1.8
Q450,2018,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,1.0,1.2
Q361,2018,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.4
Q222,2018,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.2
Q171,2018,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,2.0,2.0
Q127,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q111,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.5,1.6
Q084,2018,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.33,2.0,1.8
Q070,2018,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.33,1.5,1.6
Q010,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q498,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
Q360,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
Q355,2018,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.33,1.5,1.8
Q327,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.2
Q326,2018,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.8
Q272,2018,2.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.67,1.0,2.0
Q270,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q268,2018,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.0,1.8
Q251,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.5,2.0
Q156,2018,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.33,1.5,2.0
Q147,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Q136,2018,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.67,1.5,1.6
Q132,2018,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.5,2.0
K040,2018,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.33,1.0,1.8
K244,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.6
K839,2018,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.67,1.0,2.0
X151,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X049,2018,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.33,1.0,1.4
X043,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
X018,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
M468,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,1.8
M349,2018,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.8
M348,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.4
M328,2018,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
M322,2018,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
M311,2018,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.67,1.5,1.8
M189,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X179,2018,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
M152,2018,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.4
M115,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
M048,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.4
M018,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.5,1.6
M008,2018,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.67,1.5,2.0
M005,2018,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.33,1.5,1.6
M004,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
M670,2018,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.33,1.0,1.6
M499,2018,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
M285,2018,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.67,2.0,2.4
M194,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.8
M123,2018,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.33,2.0,1.8
M132,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
X259,2018,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.67,1.0,1.4
X334,2018,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.67,1.0,1.2
X379,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.5,1.8
X218,2018,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.67,1.5,1.2
X117,2018,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X088,2018,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.6
X053,2018,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.4
X022,2018,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8
X011,2018,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.67,1.0,1.8
X004,2018,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.6
X537,2018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X530,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.5,1.6
X467,2018,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.5,2.8
X424,2018,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.5,2.2
X405,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X377,2018,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.6
X375,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X349,2018,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,1.4
X320,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X301,2018,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
X152,2018,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.33,1.5,1.8
X146,2018,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X131,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X123,2018,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
X119,2018,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.5,2.2
X101,2018,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.5,1.8
X075,2018,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.33,1.0,1.6
X527,2018,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.33,1.0,1.6
M030,2018,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.0,2.0
