BN,School_Year,Curr_1,Pedagogy_1,Assessment_1,PosLearningEnv_2,HighExpect_2,LeveragingResources_3,GoalsActionPlans_3,TeacSuppSupervision_3,TeachTeamsLeaderDevelop_3,MonitoringRevisingSystems_3,Ave_1_InstructionalCore,Ave_2_SchoolCulture,Ave_3_SysForImprovement
Q161,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q172,2008,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
Q173,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
Q174,2008,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.4
Q175,2008,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.33,1.0,1.4
Q185,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q186,2008,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.67,2.0,1.4
Q208,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.2
Q220,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Q268,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q270,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q460,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,1.33,1.5,2.4
Q525,2008,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q687,2008,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.67,3.0,2.2
R029,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
K197,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
Q195,2008,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,2.2
Q216,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.4
R007,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
K002,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K217,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
K253,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M218,2008,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.67,4.0,2.2
Q035,2008,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.67,4.0,2.0
Q036,2008,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,1.5,1.4
Q134,2008,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.33,1.5,1.0
Q154,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
Q181,2008,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.5,1.0
Q184,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q191,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q214,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
Q425,2008,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.33,2.0,2.4
K138,2008,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
K255,2008,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
Q050,2008,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.5,2.0
Q059,2008,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,1.5,1.4
Q157,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q190,2008,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.67,1.5,1.4
Q203,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
Q164,2008,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,1.5,1.4
Q176,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X075,2008,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.33,3.0,2.4
X144,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5,1.6
X152,2008,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
Q140,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
R055,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X019,2008,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
X076,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X106,2008,2.0,2.0,1.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,1.67,4.0,2.6
X123,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
X214,2008,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.33,2.5,1.8
X253,2008,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.67,3.0,1.6
X289,2008,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.5,1.6
X302,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
X333,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
K069,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R056,2008,2.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,1.67,4.0,2.2
X097,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
X194,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
K212,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K381,2008,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
Q121,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q147,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q163,2008,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,2.67,4.0,2.0
Q219,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Q231,2008,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.2
R011,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R060,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
X047,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X057,2008,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.67,3.0,1.0
X078,2008,1.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.33,4.0,1.8
X112,2008,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.33,1.5,1.6
X196,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
X211,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X312,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X418,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
K090,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K176,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.4
K200,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
M052,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
M326,2008,2.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.67,3.0,1.8
Q086,2008,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,4.0,1.33,4.0,2.2
Q099,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R014,2008,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.67,3.0,2.0
X101,2008,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X102,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,2.2
X138,2008,1.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,2.0,4.0,2.33,4.0,2.6
X181,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X190,2008,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,2.0,1.4
X216,2008,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.67,3.0,2.0
X272,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
X542,2008,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.33,2.0,1.4
X684,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
K185,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Q082,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.4
R019,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5,1.6
X096,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X105,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
X134,2008,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.33,1.5,1.4
X275,2008,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.5,1.6
K204,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K209,2008,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,2.8
M173,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.4
R003,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R013,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X050,2008,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,1.8
X098,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
X150,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X160,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
X295,2008,2.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.2
X514,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
K128,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
K226,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
K259,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
M132,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q029,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q200,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5,1.6
R008,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
R020,2008,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.6
R038,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
R041,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
R075,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
R036,2008,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.67,2.0,1.4
K163,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2
K188,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
K201,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
M002,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.33,1.5,1.4
M008,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.2
M115,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
M361,2008,2.0,1.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,1.67,3.0,2.0
Q026,2008,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.4
Q046,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.5,1.6
Q162,2008,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
Q193,2008,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.67,2.0,1.6
X041,2008,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
M178,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
M212,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q041,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R057,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
X304,2008,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.67,2.0,1.0
R605,2008,1.0,,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,1.5,2.0,1.5
K030,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
K100,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5,1.6
K153,2008,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,2.6
K223,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,1.8
K303,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
K329,2008,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.67,3.0,1.6
M041,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M142,2008,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.67,1.0,1.4
M198,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
M234,2008,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.67,1.5,1.8
M290,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M492,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R016,2008,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.67,2.0,1.6
R042,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R052,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R061,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
X021,2008,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.33,2.0,1.6
X119,2008,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,1.2
X195,2008,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.67,2.0,1.2
K539,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M033,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M051,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M111,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.4
Q101,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
M011,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M020,2008,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.2
M042,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M134,2008,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.33,1.5,1.8
M206,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
M499,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.2
Q004,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q020,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q095,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q118,2008,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.6
Q213,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R044,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
X108,2008,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.33,2.0,1.6
X168,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X182,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
X188,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
K238,2008,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.67,1.5,1.6
M112,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M146,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.4
Q178,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q250,2008,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.33,3.0,1.8
R046,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X018,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
X049,2008,2.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.67,4.0,1.6
X068,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X157,2008,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
M001,2008,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.67,1.5,2.0
K004,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
K062,2008,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.5,1.2
M299,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
M860,2008,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.33,2.0,1.6
Q023,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q025,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
Q252,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.33,1.5,1.0
Q255,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
Q430,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.5,1.4
Q505,2008,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.33,2.0,1.2
R024,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.2
X151,2008,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.67,1.5,1.8
X219,2008,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.6
X337,2008,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.33,1.0,1.2
X540,2008,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.33,3.0,2.0
X692,2008,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.67,2.0,1.8
K220,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M126,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M322,2008,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.4
R072,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
X415,2008,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,1.33,3.0,2.2
M004,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Q169,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R001,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R026,2008,1.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,4.0,1.33,4.0,2.0
X288,2008,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.33,1.5,1.4
X298,2008,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.33,2.0,1.6
X318,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
X691,2008,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.5,1.6
K397,2008,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
K590,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5,1.4
M319,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R039,2008,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,1.0,1.0
K186,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.2
K485,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
M184,2008,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.67,2.0,1.4
Q015,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
Q144,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
R004,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
X178,2008,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,1.4
X544,2008,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
X550,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.5,1.2
M059,2008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R005,2008,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.2
R021,2008,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0
